location_1,location_2,distance
Wakayama-ken,Alberta,1600.52417957
Wakayama-ken,British_Columbia,1289.12704235
Wakayama-ken,Manitoba,1577.08559555
Wakayama-ken,New_Brunswick,1357.53204472
Wakayama-ken,Newfoundland_and_Labrador,1366.7299243
Wakayama-ken,Nova_Scotia,1314.14046662
Wakayama-ken,Ontario,1375.79975924
Wakayama-ken,Prince_Edward_Island,1434.0030824
Wakayama-ken,Quebec,1430.51038236
Wakayama-ken,Saskatchewan,1532.54018729
Wakayama-ken,Northwest_Territories,2328.06870437
Wakayama-ken,Nunavut,2674.11901525
Wakayama-ken,Yukon,2242.47870036
Wakayama-ken,Anhui,1683.7915134
Wakayama-ken,Beijing,2197.87949721
Wakayama-ken,Chongqing,1577.78026408
Wakayama-ken,Fujian,2013.30909111
Wakayama-ken,Gansu,1855.83582177
Wakayama-ken,Guangdong,2215.69408304
Wakayama-ken,Guangxi,1802.7605818
Wakayama-ken,Guizhou,1783.70357883
Wakayama-ken,Hainan,1970.09960957
Wakayama-ken,Hebei,1809.28711621
Wakayama-ken,Heilongjiang,1748.87192569
Wakayama-ken,Henan,1828.10939497
Wakayama-ken,Hubei,1759.04429082
Wakayama-ken,Hunan,1718.28404045
Wakayama-ken,Inner_Mongolia,1842.41418882
Wakayama-ken,Jiangsu,1739.3198757
Wakayama-ken,Jiangxi,2002.28229695
Wakayama-ken,Jilin,1733.00328635
Wakayama-ken,Liaoning,1612.72171183
Wakayama-ken,Ningxia,2062.95105046
Wakayama-ken,Qinghai,2141.28334293
Wakayama-ken,Shaanxi,1843.69648801
Wakayama-ken,Shandong,1655.77530834
Wakayama-ken,Shanghai,2110.84379433
Wakayama-ken,Shanxi,1886.9939615
Wakayama-ken,Sichuan,1602.52996785
Wakayama-ken,Tianjin,2028.18857463
Wakayama-ken,Tibet,2409.11196492
Wakayama-ken,Xinjiang,2073.51888617
Wakayama-ken,Yunnan,1978.79087519
Wakayama-ken,Zhejiang,1887.14291201
Wakayama-ken,Greece,1345.52147957
Wakayama-ken,Norway,1562.37629964
Wakayama-ken,Romania,1687.23576945
Wakayama-ken,Slovakia,1849.29877437
Wakayama-ken,Spain,1497.07297225
Wakayama-ken,Portugal,1369.87990104
Wakayama-ken,Ireland,1917.67700849
Wakayama-ken,France,1672.57490552
Wakayama-ken,Slovenia,1580.98939653
Wakayama-ken,Netherlands,1688.70835989
Wakayama-ken,Finland,1565.28103015
Wakayama-ken,Austria,1611.77652579
Wakayama-ken,United-Kingdom,1432.99487699
Wakayama-ken,Italy,1343.97936317
Wakayama-ken,Germany,1516.50529128
Wakayama-ken,Lithuania,1580.80331683
Wakayama-ken,Denmark,1671.1706166
Wakayama-ken,Latvia,1465.55702409
Wakayama-ken,Estonia,1455.14066145
Wakayama-ken,Hungary,1625.88567948
Wakayama-ken,Luxembourg,1676.31591653
Wakayama-ken,Bulgaria,1534.64594398
Wakayama-ken,Czech,1600.53662834
Wakayama-ken,Switzerland,1363.87462116
Wakayama-ken,Sweden,1339.09234259
Wakayama-ken,Cyprus,1729.51241393
Wakayama-ken,Uttar_Pradesh,2721.50550378
Wakayama-ken,Rajasthan,2804.80539929
Wakayama-ken,Haryana,2763.91277817
Wakayama-ken,Puducherry,2384.21321908
Wakayama-ken,West_Bengal,2538.29970919
Wakayama-ken,Andhra_Pradesh,2515.61630008
Wakayama-ken,Arunachal_Pradesh,3155.4931951
Wakayama-ken,Sikkim,2811.13563604
Wakayama-ken,Assam,2826.17723756
Wakayama-ken,Uttarakhand,2634.95619345
Wakayama-ken,Tamil_Nadu,2298.22942938
Wakayama-ken,Mizoram,2814.03325795
Wakayama-ken,Himachal_Pradesh,2372.37170316
Wakayama-ken,Meghalaya,3114.87047836
Wakayama-ken,Gujarat,2679.41614839
Wakayama-ken,Odisha,2489.92118079
Wakayama-ken,Maharashtra,2500.15078157
Wakayama-ken,Nct_of_Delhi,2826.9889856
Wakayama-ken,Chhattisgarh,2696.56102308
Wakayama-ken,Manipur,2636.2116631
Wakayama-ken,Bihar,2776.35989275
Wakayama-ken,Tripura,2649.48440195
Wakayama-ken,Jammu_and_Kashmir,2833.31161003
Wakayama-ken,Punjab,2468.66740744
Wakayama-ken,Goa,2225.96510313
Wakayama-ken,Madhya_Pradesh,2635.28526197
Wakayama-ken,Jharkhand,2806.84924354
Wakayama-ken,Andaman_and_Nicobar_Islands,2622.57508632
Wakayama-ken,Karnataka,2549.38748094
Wakayama-ken,Daman_and_Diu,3380.45859078
Wakayama-ken,Nagaland,2947.44637626
Wakayama-ken,Kerala,2054.32586701
Wakayama-ken,Aichi-ken,565.165093781
Wakayama-ken,Akita-ken,481.335455384
Wakayama-ken,Aomori-ken,336.153758336
Wakayama-ken,Chiba-ken,458.099641774
Wakayama-ken,Ehime-ken,246.077350105
Wakayama-ken,Fukui-ken,349.933038136
Wakayama-ken,Fukuoka-ken,482.070710228
Wakayama-ken,Fukushima-ken,357.548455996
Wakayama-ken,Gifu-ken,270.641777933
Wakayama-ken,Gumma-ken,322.295566034
Wakayama-ken,Hiroshima-ken,382.301178807
Wakayama-ken,Hokkaido,370.868830595
Wakayama-ken,Hyogo-ken,375.589770227
Wakayama-ken,Ibaraki-ken,320.992651828
Wakayama-ken,Ishikawa-ken,339.82097333
Wakayama-ken,Iwate-ken,371.289984839
Wakayama-ken,Kagawa-ken,279.838632838
Wakayama-ken,Kagoshima-ken,417.872553906
Wakayama-ken,Kanagawa-ken,639.03481984
Wakayama-ken,Kochi-ken,261.251112893
Wakayama-ken,Kumamoto-ken,343.000768519
Wakayama-ken,Kyoto-fu,486.658243889
Wakayama-ken,Mie-ken,261.840445647
Wakayama-ken,Miyagi-ken,411.979414608
Wakayama-ken,Miyazaki-ken,360.301868372
Wakayama-ken,Nagano-ken,323.751338914
Wakayama-ken,Nagasaki-ken,319.616078469
Wakayama-ken,Nara-ken,298.449237692
Wakayama-ken,Niigata-ken,349.489849975
Wakayama-ken,Oita-ken,284.881325141
Wakayama-ken,Okayama-ken,316.956247838
Wakayama-ken,Okinawa-ken,838.873485363
Wakayama-ken,Osaka-fu,508.860571763
Wakayama-ken,Saga-ken,405.497848897
Wakayama-ken,Saitama-ken,522.945735708
Wakayama-ken,Shiga-ken,538.654203013
Wakayama-ken,Shimane-ken,394.005128822
Wakayama-ken,Shizuoka-ken,285.53012751
Wakayama-ken,Tochigi-ken,359.521310637
Wakayama-ken,Tokushima-ken,272.757364501
Wakayama-ken,Tokyo-to,914.712512751
Wakayama-ken,Tottori-ken,367.819388655
Wakayama-ken,Toyama-ken,306.618876728
Wakayama-ken,Wakayama-ken,0.0
Wakayama-ken,Yamagata-ken,458.390601565
Wakayama-ken,Yamaguchi-ken,238.360671115
Wakayama-ken,Yamanashi-ken,299.218944143
Wakayama-ken,Adygea,1655.55888757
Wakayama-ken,Altai_Krai,1817.35426549
Wakayama-ken,Altai_Republic,2186.66612594
Wakayama-ken,Amur_Oblast,1923.0236028
Wakayama-ken,Arkhangelsk_Oblast,1797.46003959
Wakayama-ken,Astrakhan_Oblast,1803.6740683
Wakayama-ken,Bashkortostan,1832.71944084
Wakayama-ken,Belgorod_Oblast,1695.38974164
Wakayama-ken,Bryansk_Oblast,1651.28697917
Wakayama-ken,Buryatia,2043.59550182
Wakayama-ken,Chechnya,2823.53050267
Wakayama-ken,Chelyabinsk_Oblast,1756.09840883
Wakayama-ken,Chukotka,2368.67206352
Wakayama-ken,Chuvashia,1749.41128899
Wakayama-ken,Dagestan,2433.65582027
Wakayama-ken,Ingushetia,2849.0552841
Wakayama-ken,Irkutsk_Oblast,1870.90836422
Wakayama-ken,Ivanovo_Oblast,1620.25223061
Wakayama-ken,Jewish_Autonomous_Oblast,1900.58573761
Wakayama-ken,Kabardino_Balkaria,2001.31066232
Wakayama-ken,Kaliningrad_Oblast,1643.40625516
Wakayama-ken,Kalmykia,2051.78746193
Wakayama-ken,Kaluga_Oblast,1556.66882658
Wakayama-ken,Kamchatka_Krai,1915.1654796
Wakayama-ken,Karachay_Cherkessia,1932.79327045
Wakayama-ken,Karelia,1743.69378785
Wakayama-ken,Kemerovo_Oblast,1835.24294232
Wakayama-ken,Khabarovsk_Krai,1756.03590694
Wakayama-ken,Khakassia,1907.44727715
Wakayama-ken,Khanty_Mansi_Autonomous_Okrug,2352.19233444
Wakayama-ken,Kirov_Oblast,1739.0073249
Wakayama-ken,Komi_Republic,1958.69867543
Wakayama-ken,Kostroma_Oblast,1703.9859623
Wakayama-ken,Krasnodar_Krai,1674.5605931
Wakayama-ken,Krasnoyarsk_Krai,1832.98012469
Wakayama-ken,Kurgan_Oblast,1756.64829234
Wakayama-ken,Kursk_Oblast,1604.62395851
Wakayama-ken,Leningrad_Oblast,1602.03651647
Wakayama-ken,Lipetsk_Oblast,1647.33628894
Wakayama-ken,Magadan_Oblast,2011.32065176
Wakayama-ken,Mari_El,1830.81347289
Wakayama-ken,Mordovia,1706.94537626
Wakayama-ken,Moscow_Oblast,1572.54071307
Wakayama-ken,Moscow,1585.37039996
Wakayama-ken,Murmansk_Oblast,1899.31356655
Wakayama-ken,Nenets_Autonomous_Okrug,2144.88805196
Wakayama-ken,Nizhny_Novgorod_Oblast,1650.41854212
Wakayama-ken,North_Ossetia_Alania,1745.23303871
Wakayama-ken,Novgorod_Oblast,1616.91836786
Wakayama-ken,Novosibirsk_Oblast,1709.40973923
Wakayama-ken,Omsk_Oblast,1785.04887799
Wakayama-ken,Orenburg_Oblast,1812.49368565
Wakayama-ken,Oryol_Oblast,1598.45156235
Wakayama-ken,Penza_Oblast,1635.92757973
Wakayama-ken,Perm_Krai,1778.95807654
Wakayama-ken,Primorsky_Krai,1723.48836134
Wakayama-ken,Pskov_Oblast,1598.79440713
Wakayama-ken,Rostov_Oblast,1640.64079276
Wakayama-ken,Ryazan_Oblast,1538.94232184
Wakayama-ken,Sakha,2241.5051582
Wakayama-ken,Sakhalin_Oblast,1853.71905794
Wakayama-ken,Samara_Oblast,1659.81405741
Wakayama-ken,Saratov_Oblast,1646.06188666
Wakayama-ken,Smolensk_Oblast,1620.19757782
Wakayama-ken,St._Petersburg,1489.73094542
Wakayama-ken,Stavropol_Krai,1738.91854991
Wakayama-ken,Sverdlovsk_Oblast,1733.73681728
Wakayama-ken,Tambov_Oblast,1585.16606861
Wakayama-ken,Tatarstan,1764.59098453
Wakayama-ken,Tomsk_Oblast,1855.11191881
Wakayama-ken,Tula_Oblast,1512.02460077
Wakayama-ken,Tuva,2557.5281897
Wakayama-ken,Tver_Oblast,1566.18141554
Wakayama-ken,Tyumen_Oblast,1908.87471205
Wakayama-ken,Udmurtia,1860.18459581
Wakayama-ken,Ulyanovsk_Oblast,1664.97284878
Wakayama-ken,Vladimir_Oblast,1590.43493913
Wakayama-ken,Volgograd_Oblast,1649.08578989
Wakayama-ken,Vologda_Oblast,1783.83861169
Wakayama-ken,Voronezh_Oblast,1577.62972646
Wakayama-ken,Yamalo_Nenets_Autonomous_Okrug,2548.08865739
Wakayama-ken,Yaroslavl_Oblast,1600.14189894
Wakayama-ken,Zabaykalsky_Krai,2025.02063338
Wakayama-ken,Eastern_Cape,2664.36137595
Wakayama-ken,Free_State,2662.07762876
Wakayama-ken,Gauteng,2661.56794456
Wakayama-ken,KwaZulu-Natal,2870.90901508
Wakayama-ken,Limpopo,2867.63895745
Wakayama-ken,Mpumalanga,2955.69126907
Wakayama-ken,Northern_Cape,2573.1894359
Wakayama-ken,North_West,2632.70316056
Wakayama-ken,Western_Cape,2383.41880133
Wakayama-ken,Alabama,1553.96099637
Wakayama-ken,Alaska,1914.31888072
Wakayama-ken,Arizona,1552.79877995
Wakayama-ken,Arkansas,1527.43257246
Wakayama-ken,California,1622.67886777
Wakayama-ken,Colorado,1623.42409129
Wakayama-ken,Connecticut,1395.62000484
Wakayama-ken,Delaware,1412.72650032
Wakayama-ken,District_of_Columbia,1758.8421314
Wakayama-ken,Florida,1256.77306359
Wakayama-ken,Georgia,1652.92992151
Wakayama-ken,Hawaii,1335.19591875
Wakayama-ken,Idaho,1700.34768215
Wakayama-ken,Illinois,1558.30530201
Wakayama-ken,Indiana,1548.59883292
Wakayama-ken,Iowa,1543.52418274
Wakayama-ken,Kansas,1628.65887184
Wakayama-ken,Kentucky,1545.42540495
Wakayama-ken,Louisiana,1648.30503328
Wakayama-ken,Maine,1298.96513856
Wakayama-ken,Maryland,1469.94255935
Wakayama-ken,Massachusetts,1386.16051412
Wakayama-ken,Michigan,1513.69356703
Wakayama-ken,Minnesota,1591.90399002
Wakayama-ken,Mississippi,1621.60263146
Wakayama-ken,Missouri,1521.3210801
Wakayama-ken,Montana,1417.29555968
Wakayama-ken,Nebraska,1559.80760922
Wakayama-ken,Nevada,1526.33938577
Wakayama-ken,New_Hampshire,1378.55859202
Wakayama-ken,New_Jersey,1396.30290209
Wakayama-ken,New_Mexico,1587.94400188
Wakayama-ken,New_York,1469.51734148
Wakayama-ken,North_Carolina,1530.62342931
Wakayama-ken,North_Dakota,1534.26741626
Wakayama-ken,Ohio,1463.0361074
Wakayama-ken,Oklahoma,1600.42398413
Wakayama-ken,Oregon,1463.01212789
Wakayama-ken,Pennsylvania,1359.97758248
Wakayama-ken,Puerto_Rico,1622.13347611
Wakayama-ken,Rhode_Island,1345.61114964
Wakayama-ken,South_Carolina,1513.38877549
Wakayama-ken,South_Dakota,1548.13936759
Wakayama-ken,Tennessee,1506.11481262
Wakayama-ken,Texas,1753.57938815
Wakayama-ken,Utah,2085.14929665
Wakayama-ken,Vermont,1348.11395275
Wakayama-ken,Virginia,1495.95987367
Wakayama-ken,Washington,1515.4419334
Wakayama-ken,West_Virginia,1365.42055955
Wakayama-ken,Wisconsin,1547.49935123
Wakayama-ken,Wyoming,1598.59232393
Wakayama-ken,Israel,1980.38235615
Yamagata-ken,Australian_Capital_Territory,1886.48287624
Yamagata-ken,New_South_Wales,1628.77892992
Yamagata-ken,Northern_Territory,2082.86881508
Yamagata-ken,Queensland,1717.03521537
Yamagata-ken,South_Australia,1617.45651803
Yamagata-ken,Tasmania,1650.00207846
Yamagata-ken,Victoria,1684.66890999
Yamagata-ken,Western_Australia,1764.78844797
Yamagata-ken,Alberta,1697.35276494
Yamagata-ken,British_Columbia,1438.32145586
Yamagata-ken,Manitoba,1693.2618752
Yamagata-ken,New_Brunswick,1538.27196259
Yamagata-ken,Newfoundland_and_Labrador,1563.44385416
Yamagata-ken,Nova_Scotia,1503.46001806
Yamagata-ken,Ontario,1505.09264912
Yamagata-ken,Prince_Edward_Island,1598.3471567
Yamagata-ken,Quebec,1603.63149343
Yamagata-ken,Saskatchewan,1651.57227705
Yamagata-ken,Northwest_Territories,2397.2846887
Yamagata-ken,Nunavut,2744.37357682
Yamagata-ken,Yukon,2334.59609648
Yamagata-ken,Anhui,1719.28024136
Yamagata-ken,Beijing,2272.0819505
Yamagata-ken,Chongqing,1614.11671248
Yamagata-ken,Fujian,2031.99748573
Yamagata-ken,Gansu,1871.2365599
Yamagata-ken,Guangdong,2237.21589246
Yamagata-ken,Guangxi,1840.90530653
Yamagata-ken,Guizhou,1810.22900886
Yamagata-ken,Hainan,2013.20106802
Yamagata-ken,Hebei,1816.95030177
Yamagata-ken,Heilongjiang,1752.22552901
Yamagata-ken,Henan,1838.78065975
Yamagata-ken,Hubei,1770.23381952
Yamagata-ken,Hunan,1740.35105819
Yamagata-ken,Inner_Mongolia,1844.84988503
Yamagata-ken,Jiangsu,1798.7200361
Yamagata-ken,Jiangxi,2021.74348991
Yamagata-ken,Jilin,1734.84498133
Yamagata-ken,Liaoning,1652.27764993
Yamagata-ken,Ningxia,2072.9548387
Yamagata-ken,Qinghai,2164.57048175
Yamagata-ken,Shaanxi,1836.85280597
Yamagata-ken,Shandong,1673.58301638
Yamagata-ken,Shanghai,2196.81479407
Yamagata-ken,Shanxi,1888.00816477
Yamagata-ken,Sichuan,1620.90029762
Yamagata-ken,Tianjin,2097.25799837
Yamagata-ken,Tibet,2443.00391937
Yamagata-ken,Xinjiang,2102.41653145
Yamagata-ken,Yunnan,2007.02853986
Yamagata-ken,Zhejiang,1939.00379382
Yamagata-ken,Greece,1513.28389347
Yamagata-ken,Norway,1673.56714722
Yamagata-ken,Romania,1808.14887361
Yamagata-ken,Slovakia,1978.5023472
Yamagata-ken,Spain,1622.07528107
Yamagata-ken,Portugal,1511.60557793
Yamagata-ken,Ireland,1977.35461211
Yamagata-ken,France,1810.01995873
Yamagata-ken,Slovenia,1759.15169984
Yamagata-ken,Netherlands,1843.02575476
Yamagata-ken,Finland,1723.73901516
Yamagata-ken,Austria,1805.95457204
Yamagata-ken,United-Kingdom,1581.69430133
Yamagata-ken,Italy,1523.63691664
Yamagata-ken,Germany,1699.97346489
Yamagata-ken,Lithuania,1752.38395882
Yamagata-ken,Denmark,1792.22629822
Yamagata-ken,Latvia,1618.08615294
Yamagata-ken,Estonia,1597.00793089
Yamagata-ken,Hungary,1752.00940118
Yamagata-ken,Luxembourg,1838.57069552
Yamagata-ken,Bulgaria,1699.38575856
Yamagata-ken,Czech,1737.78423933
Yamagata-ken,Switzerland,1548.13772205
Yamagata-ken,Sweden,1463.01552313
Yamagata-ken,Cyprus,1844.97629078
Yamagata-ken,Uttar_Pradesh,2778.45446407
Yamagata-ken,Rajasthan,2843.89353714
Yamagata-ken,Haryana,2812.91247939
Yamagata-ken,Puducherry,2417.18247496
Yamagata-ken,West_Bengal,2571.45717324
Yamagata-ken,Andhra_Pradesh,2530.55782178
Yamagata-ken,Arunachal_Pradesh,3182.14681375
Yamagata-ken,Sikkim,2837.937061
Yamagata-ken,Assam,2865.02852915
Yamagata-ken,Uttarakhand,2673.92727416
Yamagata-ken,Tamil_Nadu,2298.3787286
Yamagata-ken,Mizoram,2858.87408914
Yamagata-ken,Himachal_Pradesh,2393.09035327
Yamagata-ken,Meghalaya,3145.25753259
Yamagata-ken,Gujarat,2706.09380136
Yamagata-ken,Odisha,2529.74093513
Yamagata-ken,Maharashtra,2527.44229944
Yamagata-ken,Nct_of_Delhi,2851.99722946
Yamagata-ken,Chhattisgarh,2710.65454589
Yamagata-ken,Manipur,2669.69998876
Yamagata-ken,Bihar,2825.87082936
Yamagata-ken,Tripura,2691.71289299
Yamagata-ken,Jammu_and_Kashmir,2884.2565161
Yamagata-ken,Punjab,2522.78891508
Yamagata-ken,Goa,2269.81856602
Yamagata-ken,Madhya_Pradesh,2669.61890501
Yamagata-ken,Jharkhand,2843.43082937
Yamagata-ken,Andaman_and_Nicobar_Islands,2635.42357205
Yamagata-ken,Karnataka,2585.32590762
Yamagata-ken,Daman_and_Diu,3394.4973732
Yamagata-ken,Nagaland,2978.90987677
Yamagata-ken,Kerala,2093.77939619
Yamagata-ken,Aichi-ken,731.27253202
Yamagata-ken,Akita-ken,320.684153561
Yamagata-ken,Aomori-ken,268.606515795
Yamagata-ken,Chiba-ken,661.605582281
Yamagata-ken,Ehime-ken,471.520690951
Yamagata-ken,Fukui-ken,347.43128179
Yamagata-ken,Fukuoka-ken,651.756929918
Yamagata-ken,Fukushima-ken,252.077263561
Yamagata-ken,Gifu-ken,412.912428849
Yamagata-ken,Gumma-ken,492.796371777
Yamagata-ken,Hiroshima-ken,614.107919793
Yamagata-ken,Hokkaido,603.170633508
Yamagata-ken,Hyogo-ken,648.69747281
Yamagata-ken,Ibaraki-ken,443.409706667
Yamagata-ken,Ishikawa-ken,520.150328564
Yamagata-ken,Iwate-ken,203.014659048
Yamagata-ken,Kagawa-ken,496.454045042
Yamagata-ken,Kagoshima-ken,534.398638641
Yamagata-ken,Kanagawa-ken,829.280983408
Yamagata-ken,Kochi-ken,431.48029595
Yamagata-ken,Kumamoto-ken,384.965104772
Yamagata-ken,Kyoto-fu,702.562220693
Yamagata-ken,Mie-ken,487.124988913
Yamagata-ken,Miyagi-ken,504.524736555
Yamagata-ken,Miyazaki-ken,460.801965223
Yamagata-ken,Nagano-ken,349.765455062
Yamagata-ken,Nagasaki-ken,428.747138429
Yamagata-ken,Nara-ken,591.628129298
Yamagata-ken,Niigata-ken,240.942417749
Yamagata-ken,Oita-ken,459.230085115
Yamagata-ken,Okayama-ken,508.408134021
Yamagata-ken,Okinawa-ken,917.64520642
Yamagata-ken,Osaka-fu,747.857545742
Yamagata-ken,Saga-ken,360.772809597
Yamagata-ken,Saitama-ken,712.640808973
Yamagata-ken,Shiga-ken,676.944564654
Yamagata-ken,Shimane-ken,267.748508884
Yamagata-ken,Shizuoka-ken,407.90217617
Yamagata-ken,Tochigi-ken,435.766753626
Yamagata-ken,Tokushima-ken,397.360435639
Yamagata-ken,Tokyo-to,1066.20144705
Yamagata-ken,Tottori-ken,282.105798406
Yamagata-ken,Toyama-ken,400.978350933
Yamagata-ken,Wakayama-ken,458.390601565
Yamagata-ken,Yamagata-ken,0.0
Yamagata-ken,Yamaguchi-ken,493.292026084
Yamagata-ken,Yamanashi-ken,430.044407019
Yamagata-ken,Adygea,1742.55121537
Yamagata-ken,Altai_Krai,1912.4798188
Yamagata-ken,Altai_Republic,2244.97480388
Yamagata-ken,Amur_Oblast,2003.79715389
Yamagata-ken,Arkhangelsk_Oblast,1903.29551059
Yamagata-ken,Astrakhan_Oblast,1891.5260619
Yamagata-ken,Bashkortostan,1932.25596318
Yamagata-ken,Belgorod_Oblast,1799.4215112
Yamagata-ken,Bryansk_Oblast,1767.01185062
Yamagata-ken,Buryatia,2103.59201834
Yamagata-ken,Chechnya,2893.2760799
Yamagata-ken,Chelyabinsk_Oblast,1860.87430422
Yamagata-ken,Chukotka,2395.02950248
Yamagata-ken,Chuvashia,1847.04830888
Yamagata-ken,Dagestan,2497.3942569
Yamagata-ken,Ingushetia,2930.70076147
Yamagata-ken,Irkutsk_Oblast,1944.34630509
Yamagata-ken,Ivanovo_Oblast,1753.88736808
Yamagata-ken,Jewish_Autonomous_Oblast,1985.79500677
Yamagata-ken,Kabardino_Balkaria,2066.89686067
Yamagata-ken,Kaliningrad_Oblast,1722.00381286
Yamagata-ken,Kalmykia,2113.26673619
Yamagata-ken,Kaluga_Oblast,1666.06124466
Yamagata-ken,Kamchatka_Krai,1982.67993634
Yamagata-ken,Karachay_Cherkessia,1987.94048986
Yamagata-ken,Karelia,1852.57269981
Yamagata-ken,Kemerovo_Oblast,1928.00327347
Yamagata-ken,Khabarovsk_Krai,1841.6811551
Yamagata-ken,Khakassia,1994.80957339
Yamagata-ken,Khanty_Mansi_Autonomous_Okrug,2382.53946265
Yamagata-ken,Kirov_Oblast,1860.75054855
Yamagata-ken,Komi_Republic,2041.78356301
Yamagata-ken,Kostroma_Oblast,1831.73702326
Yamagata-ken,Krasnodar_Krai,1754.6205079
Yamagata-ken,Krasnoyarsk_Krai,1923.23365216
Yamagata-ken,Kurgan_Oblast,1881.01624246
Yamagata-ken,Kursk_Oblast,1709.86642715
Yamagata-ken,Leningrad_Oblast,1697.90651873
Yamagata-ken,Lipetsk_Oblast,1766.70684098
Yamagata-ken,Magadan_Oblast,2045.97465402
Yamagata-ken,Mari_El,1931.84065527
Yamagata-ken,Mordovia,1830.3291305
Yamagata-ken,Moscow_Oblast,1645.95749155
Yamagata-ken,Moscow,1634.95903465
Yamagata-ken,Murmansk_Oblast,1982.5907952
Yamagata-ken,Nenets_Autonomous_Okrug,2189.82803095
Yamagata-ken,Nizhny_Novgorod_Oblast,1767.46765974
Yamagata-ken,North_Ossetia_Alania,1796.72612781
Yamagata-ken,Novgorod_Oblast,1746.94027483
Yamagata-ken,Novosibirsk_Oblast,1802.72834345
Yamagata-ken,Omsk_Oblast,1884.26491289
Yamagata-ken,Orenburg_Oblast,1921.22055026
Yamagata-ken,Oryol_Oblast,1701.0012266
Yamagata-ken,Penza_Oblast,1759.24384615
Yamagata-ken,Perm_Krai,1875.75669265
Yamagata-ken,Primorsky_Krai,1814.19929154
Yamagata-ken,Pskov_Oblast,1732.27288964
Yamagata-ken,Rostov_Oblast,1727.10178421
Yamagata-ken,Ryazan_Oblast,1665.61853712
Yamagata-ken,Sakha,2279.02730557
Yamagata-ken,Sakhalin_Oblast,1905.83756204
Yamagata-ken,Samara_Oblast,1762.51526474
Yamagata-ken,Saratov_Oblast,1758.70488507
Yamagata-ken,Smolensk_Oblast,1735.47309467
Yamagata-ken,St._Petersburg,1559.81106192
Yamagata-ken,Stavropol_Krai,1807.69023993
Yamagata-ken,Sverdlovsk_Oblast,1838.06326773
Yamagata-ken,Tambov_Oblast,1718.02331834
Yamagata-ken,Tatarstan,1853.78735922
Yamagata-ken,Tomsk_Oblast,1940.5558116
Yamagata-ken,Tula_Oblast,1612.56991036
Yamagata-ken,Tuva,2593.22537095
Yamagata-ken,Tver_Oblast,1694.26087488
Yamagata-ken,Tyumen_Oblast,2005.06431128
Yamagata-ken,Udmurtia,1941.8976977
Yamagata-ken,Ulyanovsk_Oblast,1799.37849829
Yamagata-ken,Vladimir_Oblast,1709.72327916
Yamagata-ken,Volgograd_Oblast,1751.49191228
Yamagata-ken,Vologda_Oblast,1901.94071039
Yamagata-ken,Voronezh_Oblast,1698.62228981
Yamagata-ken,Yamalo_Nenets_Autonomous_Okrug,2559.46753091
Yamagata-ken,Yaroslavl_Oblast,1716.03586531
Yamagata-ken,Zabaykalsky_Krai,2085.78641083
Yamagata-ken,Eastern_Cape,2741.82941868
Yamagata-ken,Free_State,2712.38795853
Yamagata-ken,Gauteng,2671.23891213
Yamagata-ken,KwaZulu-Natal,2925.08480195
Yamagata-ken,Limpopo,2939.00387949
Yamagata-ken,Mpumalanga,3001.31739419
Yamagata-ken,Northern_Cape,2624.43035644
Yamagata-ken,North_West,2678.12654464
Yamagata-ken,Western_Cape,2415.12585839
Yamagata-ken,Alabama,1660.7373753
Yamagata-ken,Alaska,1963.80581349
Yamagata-ken,Arizona,1660.33404588
Yamagata-ken,Arkansas,1628.83273328
Yamagata-ken,California,1706.76837587
Yamagata-ken,Colorado,1711.70303982
Yamagata-ken,Connecticut,1547.10570276
Yamagata-ken,Delaware,1529.75264533
Yamagata-ken,District_of_Columbia,1796.96013369
Yamagata-ken,Florida,1391.88475472
Yamagata-ken,Georgia,1742.24235863
Yamagata-ken,Hawaii,1410.3142655
Yamagata-ken,Idaho,1802.02651195
Yamagata-ken,Illinois,1668.10923109
Yamagata-ken,Indiana,1656.75683851
Yamagata-ken,Iowa,1657.88796664
Yamagata-ken,Kansas,1734.2883338
Yamagata-ken,Kentucky,1652.4750704
Yamagata-ken,Louisiana,1745.89777775
Yamagata-ken,Maine,1432.94240482
Yamagata-ken,Maryland,1588.59654194
Yamagata-ken,Massachusetts,1516.09879133
Yamagata-ken,Michigan,1635.12519726
Yamagata-ken,Minnesota,1712.03355429
Yamagata-ken,Mississippi,1722.13123359
Yamagata-ken,Missouri,1630.41140133
Yamagata-ken,Montana,1512.55258916
Yamagata-ken,Nebraska,1658.43483233
Yamagata-ken,Nevada,1610.96929398
Yamagata-ken,New_Hampshire,1503.67936567
Yamagata-ken,New_Jersey,1529.81709792
Yamagata-ken,New_Mexico,1680.59239626
Yamagata-ken,New_York,1579.03830961
Yamagata-ken,North_Carolina,1643.269605
Yamagata-ken,North_Dakota,1622.80437841
Yamagata-ken,Ohio,1578.12972201
Yamagata-ken,Oklahoma,1704.24639624
Yamagata-ken,Oregon,1556.61007931
Yamagata-ken,Pennsylvania,1489.87833694
Yamagata-ken,Puerto_Rico,1717.67996471
Yamagata-ken,Rhode_Island,1486.91996083
Yamagata-ken,South_Carolina,1613.92758771
Yamagata-ken,South_Dakota,1650.34878456
Yamagata-ken,Tennessee,1618.54913192
Yamagata-ken,Texas,1827.924747
Yamagata-ken,Utah,2151.4077882
Yamagata-ken,Vermont,1442.49947142
Yamagata-ken,Virginia,1606.35536259
Yamagata-ken,Washington,1613.72836651
